EncodingTable,RecognitionTable,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,info_repeat_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,QuestionNr,QuestionGroup,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,Jelszó*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,loc_instructions_1_key.keys,loc_instructions_1_key.rt,loc_instructions_2_key.keys,loc_instructions_2_key.rt,loc_instructions_2_key_2.keys,loc_instructions_2_key_2.rt,loc_instructions_recognition_3_key.keys,loc_instructions_recognition_3_key.rt,faq_key.keys,faq_key.rt,loc_instructions_practice_key.keys,loc_instructions_practice_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,loc_enc_practice.thisRepN,loc_enc_practice.thisTrialN,loc_enc_practice.thisN,loc_enc_practice.thisIndex,loc_enc_practice.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,filler_task_resp.keys,filler_task_resp.corr,filler_task_resp.rt,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,loc_rec_practice.thisRepN,loc_rec_practice.thisTrialN,loc_rec_practice.thisN,loc_rec_practice.thisIndex,loc_rec_practice.ran,LOC_PRACTICE.thisRepN,LOC_PRACTICE.thisTrialN,LOC_PRACTICE.thisN,LOC_PRACTICE.thisIndex,LOC_PRACTICE.ran,end_practice_key.keys,end_practice_key.rt,obj_instructions_1_key.keys,obj_instructions_1_key.rt,obj_instructions_2_key.keys,obj_instructions_2_key.rt,obj_instructions_recognition_3_key.keys,obj_instructions_recognition_3_key.rt,faq_key_2.keys,faq_key_2.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,obj_instructions_practice_key.keys,obj_instructions_practice_key.rt,obj_enc_practice.thisRepN,obj_enc_practice.thisTrialN,obj_enc_practice.thisN,obj_enc_practice.thisIndex,obj_enc_practice.ran,obj_rec_practice.thisRepN,obj_rec_practice.thisTrialN,obj_rec_practice.thisN,obj_rec_practice.thisIndex,obj_rec_practice.ran,OBJ_PRACTICE.thisRepN,OBJ_PRACTICE.thisTrialN,OBJ_PRACTICE.thisN,OBJ_PRACTICE.thisIndex,OBJ_PRACTICE.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,start_task_key.keys,start_task_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_questions_4.thisRepN,comprehension_questions_4.thisTrialN,comprehension_questions_4.thisN,comprehension_questions_4.thisIndex,comprehension_questions_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,enc_fx_key.rt,comprehension_questions_5.thisRepN,comprehension_questions_5.thisTrialN,comprehension_questions_5.thisN,comprehension_questions_5.thisIndex,comprehension_questions_5.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,c,1.210305,,,,,,156,6000,2,4,LOC,LLP,1,5,stimuli/fractals/14b.jpg,-0.257941902,0.05450716,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14c.jpg,-0.257941902,0.05450716,-0.162514334,0.401523558,0.004813798,0.100919545,0.326632374,-0.399958934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,c,0.76294,,,,,,157,4000,2,4,LOC,LLP,1,6,stimuli/fractals/99c.jpg,-0.342093795,-0.370181751,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,stimuli/fractals/99a.jpg,-0.342093795,-0.370181751,-0.361213064,0.115941734,-0.14887285,-0.038710814,0.213798043,-0.404016773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,c,1.14342,,,,,,158,6000,2,4,LOC,LLP,2,0,stimuli/fractals/19a.jpg,0.365473324,-0.122344454,stimuli/fractals/19a.jpg,stimuli/fractals/19c.jpg,stimuli/fractals/19b.jpg,0.224897688,0.096365507,0.365473324,-0.122344454,-0.026144414,0.07768893,-0.192258899,-0.391526005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,c,0.57296,,,,,,159,1000,2,4,LOC,LLP,1,3,stimuli/fractals/153c.jpg,-0.112435189,-0.190364448,stimuli/fractals/153c.jpg,stimuli/fractals/153a.jpg,stimuli/fractals/153b.jpg,-0.112435189,-0.190364448,-0.075315481,0.311151609,-0.281910868,-0.29545666,0.37542898,0.213774106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,c,0.979355,,,,,,160,500,2,4,LOC,LLP,1,4,stimuli/fractals/122b.jpg,0.300206882,-0.065076317,stimuli/fractals/122b.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122a.jpg,0.300206882,-0.065076317,0.172048468,0.331365315,0.118964314,0.055185334,-0.382793826,0.171513027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,2.04705,,,,,,161,1000,2,4,LOC,LLP,2,0,stimuli/fractals/75b.jpg,0.185120876,-0.306537265,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,stimuli/fractals/75c.jpg,0.255228471,0.188590192,0.185120876,-0.306537265,0.232866139,-0.321558974,-0.235644382,0.06044604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,2.19564,,,,,,162,3000,2,4,LOC,LLP,2,0,stimuli/fractals/14b.jpg,-0.162514334,0.401523558,stimuli/fractals/14b.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14c.jpg,-0.257941902,0.05450716,-0.162514334,0.401523558,0.004813798,0.100919545,0.326632374,-0.399958934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,1.345685,,,,,,163,2000,2,4,LOC,LLP,2,0,stimuli/fractals/153c.jpg,-0.075315481,0.311151609,stimuli/fractals/153c.jpg,stimuli/fractals/153a.jpg,stimuli/fractals/153b.jpg,-0.112435189,-0.190364448,-0.075315481,0.311151609,-0.281910868,-0.29545666,0.37542898,0.213774106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,2.17695,,,,,,164,500,2,4,LOC,LLP,2,0,stimuli/fractals/99c.jpg,-0.361213064,0.115941734,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,stimuli/fractals/99a.jpg,-0.342093795,-0.370181751,-0.361213064,0.115941734,-0.14887285,-0.038710814,0.213798043,-0.404016773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,1.460135,,,,,,165,1000,2,4,LOC,LLP,2,0,stimuli/fractals/122b.jpg,0.172048468,0.331365315,stimuli/fractals/122b.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122a.jpg,0.300206882,-0.065076317,0.172048468,0.331365315,0.118964314,0.055185334,-0.382793826,0.171513027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.74086,,,,,,166,5000,2,4,LOC,LLP,1,3,stimuli/fractals/161b.jpg,0.086406187,-0.05739785,stimuli/fractals/161b.jpg,stimuli/fractals/161a.jpg,stimuli/fractals/161c.jpg,0.086406187,-0.05739785,0.265407384,0.336096476,0.006923333,0.333495932,-0.370791517,0.263112044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,1.079605,,,,,,167,3000,2,4,LOC,ERP,1,1,stimuli/fractals/1a.jpg,-0.028451548,0.072807769,stimuli/fractals/1a.jpg,stimuli/fractals/1c.jpg,stimuli/fractals/1b.jpg,-0.028451548,0.072807769,-0.201159301,-0.013173071,-0.016425928,-0.343231208,0.368551742,-0.336339686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.592745,,,,,,168,3000,2,4,LOC,LLP,1,6,stimuli/fractals/89b.jpg,-0.187594328,-0.063417781,stimuli/fractals/89b.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89c.jpg,-0.187594328,-0.063417781,-0.322839665,0.306906628,0.097408744,0.324993947,0.271783389,-0.358406088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,1.854945,,,,,,169,1000,2,4,LOC,ERP,2,0,stimuli/fractals/1a.jpg,-0.028451548,0.072807769,stimuli/fractals/1a.jpg,stimuli/fractals/1c.jpg,stimuli/fractals/1b.jpg,-0.028451548,0.072807769,-0.201159301,-0.013173071,-0.016425928,-0.343231208,0.368551742,-0.336339686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.96749,,,,,,170,4000,2,4,LOC,LLP,2,0,stimuli/fractals/161b.jpg,0.265407384,0.336096476,stimuli/fractals/161b.jpg,stimuli/fractals/161a.jpg,stimuli/fractals/161c.jpg,0.086406187,-0.05739785,0.265407384,0.336096476,0.006923333,0.333495932,-0.370791517,0.263112044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.44748,,,,,,171,5000,2,4,LOC,ERP,1,5,stimuli/fractals/162b.jpg,0.284380826,-0.182329798,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,stimuli/fractals/162a.jpg,0.284380826,-0.182329798,0.339683064,0.114746871,0.173308036,-0.408413613,-0.247748189,-0.230094137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.86691,,,,,,172,3000,2,4,LOC,LLP,1,3,stimuli/fractals/115b.jpg,0.090465819,-0.400595813,stimuli/fractals/115b.jpg,stimuli/fractals/115a.jpg,stimuli/fractals/115c.jpg,0.090465819,-0.400595813,0.35922291,-0.344868483,0.075188613,-0.014477751,-0.2042641,0.320098158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.56472,,,,,,173,1000,2,4,LOC,LLP,1,4,stimuli/fractals/76a.jpg,0.171663565,0.152987844,stimuli/fractals/76a.jpg,stimuli/fractals/76b.jpg,stimuli/fractals/76c.jpg,0.171663565,0.152987844,0.355585001,-0.064811905,0.288787446,0.403294196,-0.265521836,-0.170454794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.717165,,,,,,174,4000,2,4,LOC,BL,0,0,stimuli/fractals/141a.jpg,0.037464377,-0.381293443,stimuli/fractals/141a.jpg,stimuli/fractals/141b.jpg,stimuli/fractals/141c.jpg,0.037464377,-0.381293443,-0.261269744,-0.341965949,-0.019179253,0.208287433,0.355714286,0.388375852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.76527,,,,,,175,2000,2,4,LOC,LLP,2,0,stimuli/fractals/89b.jpg,-0.261269744,-0.341965949,stimuli/fractals/89b.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89c.jpg,0.037464377,-0.381293443,-0.261269744,-0.341965949,-0.019179253,0.208287433,0.355714286,0.388375852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.64721,,,,,,176,500,2,4,LOC,LLP,2,0,stimuli/fractals/115b.jpg,0.35922291,-0.344868483,stimuli/fractals/115b.jpg,stimuli/fractals/115a.jpg,stimuli/fractals/115c.jpg,0.090465819,-0.400595813,0.35922291,-0.344868483,0.075188613,-0.014477751,-0.2042641,0.320098158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.421655,,,,,,177,1000,2,4,LOC,ERP,2,0,stimuli/fractals/162b.jpg,0.284380826,-0.182329798,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,stimuli/fractals/162a.jpg,0.284380826,-0.182329798,0.339683064,0.114746871,0.173308036,-0.408413613,-0.247748189,-0.230094137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.334735,,,,,,178,2000,2,4,LOC,LLP,2,0,stimuli/fractals/76a.jpg,0.355585001,-0.064811905,stimuli/fractals/76a.jpg,stimuli/fractals/76b.jpg,stimuli/fractals/76c.jpg,0.171663565,0.152987844,0.355585001,-0.064811905,0.288787446,0.403294196,-0.265521836,-0.170454794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,1.313195,,,,,,179,8000,2,4,LOC,ERP,1,1,stimuli/fractals/139a.jpg,-0.254774377,0.212702447,stimuli/fractals/139a.jpg,stimuli/fractals/139c.jpg,stimuli/fractals/139b.jpg,-0.254774377,0.212702447,-0.333270696,-0.123082511,-0.311739162,-0.373346217,0.200830255,-0.145777872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.597235,,,,,,180,4000,2,4,LOC,LLP,1,2,stimuli/fractals/158b.jpg,-0.193942558,0.082177537,stimuli/fractals/158b.jpg,stimuli/fractals/158c.jpg,stimuli/fractals/158a.jpg,-0.193942558,0.082177537,-0.189090432,-0.264723407,0.051611609,-0.387341086,0.261333555,0.299934334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.577875,,,,,,181,7000,2,4,LOC,ERP,2,0,stimuli/fractals/139a.jpg,-0.254774377,0.212702447,stimuli/fractals/139a.jpg,stimuli/fractals/139c.jpg,stimuli/fractals/139b.jpg,-0.254774377,0.212702447,-0.333270696,-0.123082511,-0.311739162,-0.373346217,0.200830255,-0.145777872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,2.837945,,,,,,182,3000,2,4,LOC,ERP,1,4,stimuli/fractals/51c.jpg,-0.304453755,0.382630236,stimuli/fractals/51c.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51a.jpg,-0.304453755,0.382630236,-0.372038268,-0.06356694,0.020065734,0.18271206,0.078352412,-0.330013203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,0.637485,,,,,,183,6000,2,4,LOC,LLP,2,0,stimuli/fractals/158b.jpg,-0.189090432,-0.264723407,stimuli/fractals/158b.jpg,stimuli/fractals/158c.jpg,stimuli/fractals/158a.jpg,-0.193942558,0.082177537,-0.189090432,-0.264723407,0.051611609,-0.387341086,0.261333555,0.299934334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,c,0.68161,,,,,,184,1000,2,4,LOC,ERP,1,3,stimuli/fractals/23c.jpg,-0.049118206,0.060722379,stimuli/fractals/23c.jpg,stimuli/fractals/23b.jpg,stimuli/fractals/23a.jpg,-0.049118206,0.060722379,-0.220381364,-0.281938408,0.27228395,0.3654439,0.377382429,-0.406434892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,nga7QZux,tudomány,igen,igen,2021-02-21_12h42.51.926,terkepesz_online,2020.2.9,Win32,60,,,,,,,,,,,,,,,,,,,,,,,m,1.048635,,,,,,185,6000,2,4,LOC,ERP,1,6,stimuli/fractals/147a.jpg,-0.180694436,-0.15075018,stimuli/fractals/147a.jpg,stimuli/fractals/147b.jpg,stimuli/fractals/147c.jpg,-0.180694436,-0.15075018,-0.349167959,-0.194359587,-0.196908078,0.184596576,0.29470022,-0.371835604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
